"STATE","YEAR","AGI","marriage_rate","elder_rate","tax","charity","add_med","edu","retire","child","population","growth_rate"
"NY",2019,468289156.135576,0.298676245047829,0.241881615060953,5962730.07161554,8080894.64235155,564042.616558258,41926.5491139622,48862.0638114225,146259.300712436,19521740,0.713245185658601
"NY",2020,477515918.218658,0.286013711728888,0.250102978223735,5193992.43562274,7529264.40413084,590099.406935983,40939.2298759389,47560.0499831938,101499.021045452,20319830,0.774546308474481
"NY",2021,579704011.795291,0.28804915765044,0.253944509124074,5123117.41532253,12899166.3868623,754905.541598286,38656.995065383,45137.0378296857,50461.6622719618,19626650,0.856294834288462
"OH",2013,166278307.897226,0.344244945064174,0.249731454365474,8400682.87692695,2728719.08799846,66756.0677660755,18061.7136753951,31320.4367847439,47824.2075397582,11073830,0.594472277707958
"OH",2014,175203217.302157,0.340919432728712,0.249902300356404,7984278.71476003,2921266.10340561,74127.3456559861,17317.535110028,33365.8953138068,47911.1079029488,11119900,0.624908815982758
"OH",2015,180763172.381072,0.339075901866096,0.2476746442114,8243412.47250479,2985008.16236496,81736.1018685999,17276.8478386239,34870.2684376595,49798.9280188049,11184310,0.694691434728241
"OH",2016,182341277.532739,0.338824912184684,0.253682411365971,8118596.97523227,3118121.06691011,84058.939475396,17470.0849110183,38037.5426219433,51514.9843390411,11145550,0.596887531998521
"OH",2017,190541675.196222,0.33589000443014,0.259176527731074,8616880.34629283,3294191.23067952,87121.5081592858,16770.0490873734,38240.0725084021,52521.3511223911,11241180,0.638530324158059
"OH",2018,202107247.881356,0.335651652858396,0.264872525024249,1615006.31556735,2122633.67878013,95154.9789101972,16018.9086858302,42312.4461690829,53704.7949651896,11248090,0.710592373967743
"OH",2019,207036109.430266,0.324896855660436,0.263205601050197,1517525.66238114,2074280.04087225,103453.470049072,16395.0177411737,44707.1332584929,53930.6348178131,11517840,0.768155880032763
"OH",2020,213786819.315358,0.316123196085181,0.269485501704934,1312302.94153459,2127790.95704177,112975.914278544,15522.3971071234,42562.654334228,38077.9034317408,11795180,0.861253716690481
"OH",2021,241222451.143746,0.317831646308612,0.274167646890683,1269010.37268233,2466358.95205362,138402.144165689,14564.8326051669,41938.5796094926,11648.0776476009,11544980,0.96191694540299
"OK",2013,51287609.8254155,0.411869135953885,0.244511001131571,1637190.015987,1319543.49457288,18431.942129147,6577.97657141105,10748.635043233,17706.6694333722,3261400,0.19425926774504
"OK",2014,54282047.6914462,0.408516580683717,0.244564875754389,1657266.67792677,1437068.78231069,19628.050775676,6404.56898149842,11226.8014464649,17900.6801464759,3279720,0.197175550692085
"OK",2015,53962302.5602955,0.406624524992692,0.237981706128812,1736347.09038841,1305567.92552738,19929.1950940271,6308.55880955861,11817.0492363344,18120.095098899,3284160,0.203190277922901
"OK",2016,51644487.2920126,0.408374679848059,0.244923967780651,1624896.82271006,1312541.29488004,17398.1326511674,6295.7295999802,12960.0431385407,18161.2080368964,3232840,0.209321362371758
"OK",2017,54410137.4991258,0.405287019257314,0.249342036649632,1721140.7191064,1466673.08076845,18972.7965313522,5959.7376459329,12905.5422047447,18016.6831868125,3260060,0.221410043577506
"OK",2018,57313706.6614131,0.402324609947891,0.253581893410658,491682.933008912,1029018.06468294,21005.3104561712,5898.63394406179,14867.0688357741,18037.7489030975,3279690,0.241274444784254
"OK",2019,58626213.0897888,0.388118341250723,0.248712629580618,476348.690969482,987531.301477945,21910.6547617301,6176.10913966979,15743.2891837411,17848.6824809058,3408110,0.280258529569753
"OK",2020,58552266.5513665,0.374242296564703,0.251546304879076,420353.287885172,956190.122291509,22280.0122608915,5834.12131400803,15039.2044802112,13317.8232633915,3560100,0.337685301897847
"OK",2021,65845947.3051774,0.377727673700583,0.25813949439376,413993.837006987,1171589.51017074,26716.2581017712,5318.86621050677,15375.7912749263,3472.17155906864,3446160,0.445282440378745
"OR",2013,57005722.8414679,0.403108877609894,0.266578617558472,3951971.07333484,1209965.94962637,20333.2159825408,4925.77736712572,9733.19865989927,18602.9639638886,3587790,0.723218268432194
"OR",2014,61057791.4457189,0.397272460998984,0.266791936792482,4191825.184191,1345403.72622779,23331.5681788941,4829.88248369198,10568.028137669,19296.0193944338,3653110,0.758149985367635
"OR",2015,65839140.2068413,0.392332909221368,0.263522903379826,4634322.47443192,1417342.13768702,29093.0043451471,4881.26997794084,10760.4130050333,20550.6548022011,3749010,0.779561021831056
"OR",2016,68937639.9500702,0.390417938192647,0.266853259538749,4884485.79440643,1484816.83756415,30620.1958408923,5113.00125594732,11683.5601709352,21487.626122651,3797930,0.791868719377132
"OR",2017,73847972.0191322,0.385880162177219,0.269323023594103,5373284.88711558,1605189.04677812,33021.499798826,4878.17972578432,11734.5362113256,21894.0984282634,3877240,0.804818307781701
"OR",2018,78716251.8458672,0.382046794633727,0.272719410259411,1349849.8190053,1200033.16518536,36388.4237615804,4873.74836819105,13007.8237315642,22620.5091803562,3931220,0.82241146920938
"OR",2019,81379001.5470863,0.369838710072117,0.267764283249682,1355291.00567977,992125.957559532,40522.4494485407,5062.49669515934,13794.5912275507,22574.8738189569,4086430,0.836673932691796
"OR",2020,84502190.110058,0.359259099327326,0.272562397443648,1223003.279126,1333529.92758442,47465.5896114614,5078.00430856627,13144.5408546123,15819.762791356,4168440,0.890909556456001
"OR",2021,98702246.1347259,0.360837802148448,0.27722356605344,1169642.45500877,1775518.11275083,60331.8931218894,5046.67979526033,12421.1367689307,2599.01593395998,4096910,0.964573412741634
"PA",2013,204623713.46048,0.375272811777343,0.272551042524841,10260287.7184322,3429138.14690884,111197.973030839,22450.2820146551,32506.5793766484,70047.1434473983,12307020,0.642013788145103
"PA",2014,215745469.505525,0.373084706914061,0.272700127193509,10365775.7464134,3631752.16821673,125054.637498693,21622.0891103152,34201.5021895432,70906.0009126136,12338190,0.652996204714438
"PA",2015,224626336.850697,0.369938570163711,0.266326321612368,10884991.9769747,3723570.11453866,136963.566172949,21378.1480581624,34988.9686802987,74029.2127772124,12401140,0.662545154894574
"PA",2016,224764194.46175,0.368338644105043,0.271562756516737,11177131.1667706,3948097.98656418,136859.654034463,21689.547205543,37954.0820716211,76266.9927157326,12377360,0.666785250572528
"PA",2017,236932569.845936,0.36498248691429,0.276810974920492,11715699.1724203,4168568.52351981,147749.016653666,20752.9694681457,37823.360864166,78017.9780030192,12473530,0.693844583213905
"PA",2018,250345120.142162,0.362765324419631,0.282112291883818,2531904.22198554,2734711.4528065,157111.150207867,20296.9135410801,40895.5970415454,79545.6777185395,12520050,0.711079313398973
"PA",2019,256161379.849029,0.353407283780711,0.281026650645906,2419562.94859271,2640911.86000011,170458.094227411,20965.8280656033,42532.5168851423,79937.852620016,12708510,0.743013624190225
"PA",2020,267525421.051693,0.344131211943244,0.287434712114697,2112005.30414245,3318461.96343038,178386.766213047,20034.7231694381,40145.1755676103,57865.0551217243,13093930,0.80278901408469
"PA",2021,304821872.632296,0.345380145138741,0.291563255118725,1980377.65701518,3362464.42545675,222559.361455037,18934.4927582677,38615.5403443439,24872.3718885892,12824970,0.877945595471667
"RI",2013,17051693.4909481,0.332454692041055,0.24616188030174,1120094.00176694,245692.019455629,7588.43648195889,2409.22953779606,2508.37838542421,5625.79866562388,1035690,0.540097310575046
"RI",2014,18084679.0146583,0.32793308934833,0.246381654221966,1135821.18707007,259649.790243155,8395.25248615609,2344.58512330185,2706.08268983886,5652.16552338615,1043780,0.54868210800664
"RI",2015,18539424.2178821,0.323918029989953,0.239436219218593,1176857.55471934,252849.038217285,9187.26178650642,2327.93209607401,2793.07362893594,5968.79470531364,1055020,0.54186612853057
"RI",2016,18949669.2059126,0.320793388429752,0.245005903187721,1195919.01005903,263890.400897285,9439.83593860685,2350.37173081464,2980.40847225502,6064.51375678867,1058750,0.564029840613709
"RI",2017,20060376.4553332,0.317289057841383,0.25,1274572.91656418,278510.300247838,10301.294918381,2280.33052884615,3016.54939997018,6153.64473389982,1073280,0.751156191311398
"RI",2018,20994549.3392684,0.313718974699785,0.255789697154303,276125.874560408,188666.155299569,10671.3705590784,2170.24166735894,3395.13580520404,6217.75831418049,1083390,0.792216615710936
"RI",2019,21891577.2717477,0.305288744977461,0.256265135642568,268656.22676027,202189.908809738,11732.3217690222,2185.46668117874,3552.80936573154,6212.06477828268,1102530,0.836444784918481
"RI",2020,22993057.9303198,0.293276742006041,0.262967399229247,238790.170503073,204198.600918307,13507.1949883693,2112.43673402076,3227.38782418498,4328.95473561782,1152120,0.912563934537842
"RI",2021,25974449.6681638,0.294469397212419,0.268233344027377,224086.773776423,225644.248164189,17026.7900937511,1951.55581399494,3147.24451039105,2307.30584073005,1122120,1.0373270942911
"SC",2013,59477844.0664156,0.364518020659479,0.249660968967361,2599588.57852953,1502977.41784759,19541.2291749266,7837.51683598007,13772.8253891755,30988.0578688591,4212110,0.253656023090823
"SC",2014,62378772.9174883,0.360680316621201,0.249882624971836,2554217.41272557,1557757.05881688,20736.6623507453,7506.81394385458,14689.3006701015,31439.9510945933,4248610,0.283958106210682
"SC",2015,66566287.5609006,0.36054569127424,0.241754139349457,2806663.43962945,1688845.46071046,25755.1208401986,7457.41319522059,15457.0145202733,33021.4883130351,4339450,0.301390860376305
"SC",2016,69547784.3569385,0.361097183306297,0.248538336755414,3009645.43697208,1831766.16374032,27940.4545233855,7658.83208285594,16865.0620693567,34260.2757251597,4407650,0.320523527274502
"SC",2017,73829592.9333185,0.358999364002544,0.254227151512447,3180744.61835243,1953915.23912389,29776.9863003916,7413.29566071209,17201.3709873582,35726.3518159401,4481150,0.350015493227917
"SC",2018,79010916.605552,0.359401703769117,0.260565081959291,875948.625537645,1346992.10849336,32228.1386717806,7222.7885380009,20199.0672852605,37085.5474687298,4552260,0.381362593473827
"SC",2019,83463305.2528666,0.347946734101165,0.259182257712078,848949.603110925,1305176.83067265,35963.7128652378,7487.37822012809,21676.8995780394,37370.4691888131,4713710,0.428825454878909
"SC",2020,88289746.3347656,0.33779036534828,0.264954907035455,786103.559251997,1416498.03689009,41538.1696543402,7127.45971007129,21302.5456169321,28964.624855115,5038480,0.498883978484569
"SC",2021,101173988.610094,0.343625392208132,0.270345796836188,745012.885885818,1676544.39062091,52317.7086690254,6506.16506242646,21928.5684913878,5611.16686004706,4895360,0.592567001057523
"SD",2013,12911483.5962657,0.40501865942907,0.266767135418805,221183.175798478,265480.668165075,4003.63849173654,1443.80323995541,2890.69450637329,7861.49251199535,825320,0.170927812117649
"SD",2014,13877520.4682606,0.407641297073675,0.266771236418856,220738.104812314,283096.12812557,4483.9295126848,1402.16932530267,2986.62131775872,8121.79561963862,821850,0.196464598701217
"SD",2015,14229044.4264649,0.404990611006789,0.262566806297848,234839.847079782,290427.033655929,4694.44466512591,1389.28236795224,3023.19242621214,8347.6898502576,830760,0.230514618961305
"SD",2016,14256509.69282,0.405537655092815,0.269825430412619,259297.976639896,306704.217430509,4752.83255987304,1422.21898143695,3317.48598153313,8492.6911609118,831760,0.269727641216489
"SD",2017,14749062.4770909,0.404554396423249,0.276017883755589,280993.386002981,357110.35928465,5176.6175976155,1371.94416691505,3307.46105514158,8517.3251147541,838750,0.265690760778072
"SD",2018,15911074.6958473,0.404504119476696,0.282783674050858,75408.7007859059,267995.698886435,5502.16608495382,1390.12618420115,3520.86936391481,8713.10379419237,842340,0.262596942167073
"SD",2019,16228165.2677575,0.395047723809196,0.282172034879058,72658.9358908253,262337.032415524,5979.92644918818,1447.90095447618,3729.53245562774,8591.63161573453,872730,0.270819762308015
"SD",2020,18024783.6226592,0.390178692297279,0.290059112855918,67780.5669757682,492240.265985289,7614.67659401652,1399.2096927034,3505.01363882496,7687.75520057759,886440,0.299294911539515
"SD",2021,20935873.4682568,0.392030296179064,0.29470947320823,66233.8271874293,457084.377130907,9372.73027356998,1324.30124349989,3428.07364910694,2861.4576079584,884600,0.352386884044697
"TN",2013,84453528.8018837,0.382152890728966,0.230543315456908,1703593.2692059,1982569.09530482,51071.4118338841,10362.9036257475,18614.8958044627,35494.9634313243,5816180,0.428936546604734
"TN",2014,89711825.9516949,0.379155262407521,0.230599255358291,1661402.03519029,2112052.34335201,56080.7272454083,9999.07359738284,19877.6902162128,36012.9329916182,5856730,0.475499348077594
"TN",2015,93867157.1255364,0.376243824017103,0.225650003787656,1748050.92562896,2218632.56322944,65376.4632572155,9842.05853358809,20766.8187076519,37932.6362554395,5940350,0.521245322040575
"TN",2016,97311928.2796633,0.37625768317166,0.230674848676831,1864012.4269779,2344181.38110705,68167.210232639,10040.3270937426,22685.2382305595,39669.6982028441,5982230,0.55033204402431
"TN",2017,102317521.648626,0.373724048656607,0.235456872103479,1958803.85807666,2465857.15173075,72684.602188098,9504.03591603343,23265.95284209,40658.4920091437,6071940,0.579080288766402
"TN",2018,109950175.58613,0.373324213630138,0.240701257177266,642689.512845855,1825352.23184227,78551.0717440287,9296.15404716828,26717.2283372959,41624.290620178,6111310,0.620013424279362
"TN",2019,114383725.824377,0.362944267252881,0.238932233757322,628893.722732442,1795866.41721571,79822.1999409126,9736.50423141924,28546.5740180693,41706.5684508304,6295760,0.66942421300415
"TN",2020,122332914.989322,0.352401909047074,0.244254422172892,594380.356050416,1938247.33721821,88429.678035658,9147.0488607372,26859.7658342079,29694.2474356697,6698630,0.738472331336233
"TN",2021,143679553.971474,0.359712318870718,0.24841533539436,583212.307381033,2312671.20270152,119259.100822408,8340.59163481934,27397.0336618961,6936.68579200882,6491910,0.833801920599235
"TX",2013,407489967.154867,0.368563268495516,0.196876948123739,10604660.0834119,8748859.61940996,255743.052733244,53872.0336410575,62350.2014198965,178764.305146946,23777790,0.372717771080185
"TX",2014,444165099.717492,0.3683681884855,0.196615767987955,11063242.5577093,9143384.35930132,292198.132676257,52759.4007518339,65906.7501903351,181591.632977291,23984020,0.411597505888517
"TX",2015,449249020.875313,0.368131578752466,0.189712067584994,11793051.6802781,9365188.61674845,316448.425504102,52770.8792414463,70348.8059552445,190516.451174352,24303620,0.461069015279112
"TX",2016,432083776.091919,0.367578780912246,0.1941384186911,12421577.6149374,8986519.8575962,286886.873391791,54081.9103678458,77294.4490508903,192953.379697937,24232710,0.495696623179758
"TX",2017,488394745.498863,0.368295494796128,0.200266113674146,14997049.6927413,11794440.3783115,354021.655870774,51369.0911291582,77657.629534944,197407.930388353,25041930,0.539657116396788
"TX",2018,510984201.228523,0.365494001791077,0.203868694444181,4855432.04249338,8282574.90143737,358685.363530858,51275.2028552804,93500.8097858935,201906.272835835,25280880,0.619779758284657
"TX",2019,538400613.292828,0.352643619715938,0.202178102209488,4840087.41129219,8889862.88967634,399174.864553511,55533.4817829645,101031.451068071,203723.894403328,26668170,0.667857614076092
"TX",2020,550145287.079764,0.342950157935521,0.207421500915051,4299942.41128215,8567915.23612258,419643.274594954,50705.287876332,95083.7928769285,152794.457611963,27577710,0.745046667024955
"TX",2021,646292514.007987,0.34579950540555,0.210532519288591,4206534.93076753,11498628.3363717,525531.084285655,45845.043256258,99433.4803285287,40243.9506728768,26979680,0.868395621506765
"UT",2013,38642464.5884568,0.466822961068485,0.236016249644783,1794368.76511124,1780557.35583722,13593.5070081741,3608.20859034151,7739.81013155475,10280.2498997041,2392920,0.493436336664148
"UT",2014,41500180.8928025,0.462710879370043,0.236242863268513,1837309.209054,1915100.27601153,15088.8327412476,3552.15925331718,8503.18324915894,10585.0623327085,2443340,0.497420187761749
"UT",2015,44264294.9260858,0.45728597485944,0.189507753057502,2019802.39358785,2023356.18735533,17624.902428988,3601.46440794654,8914.18922287419,11134.1796042558,2527390,0.507590252746917
"UT",2016,46732788.9657776,0.456305406296677,0.1934317472018,2161785.45245291,2219611.12703148,19470.6322050009,3756.77196562627,9684.36672421485,11958.9925588252,2577550,0.523812153053553
"UT",2017,50000177.4828591,0.451986754966887,0.196401363725505,2405529.92038272,2345958.78601653,21463.7068970719,3628.81073028708,9884.8836420824,12253.9919141939,2651560,0.546088677158939
"UT",2018,54860099.7062965,0.447571936180589,0.198176064420789,873515.42040725,1808440.28414379,24474.2531691522,3564.73349418973,11392.5364182071,12387.0095193743,2727070,0.56809676502821
"UT",2019,59450116.8488424,0.434982264236663,0.196089395236681,922750.23100526,2063785.47932691,29502.696398679,3719.79323419944,12017.9299830506,12472.8582292195,2861450,0.597951538338913
"UT",2020,65071808.8283427,0.423615545340577,0.197907229419139,897004.661358964,2420351.62797493,37547.507383201,3525.51252486419,11491.1351809444,9597.08272461346,2991250,0.667521267917492
"UT",2021,77781287.3884047,0.424979994216816,0.20151371488901,904631.603250015,2673597.14265973,50175.2175788631,3325.25894208074,11416.1135252544,3589.66392974103,2974140,0.764066361622155
"VA",2014,155561206.778206,0.386417025145382,0.230361518679929,8485863.68222751,3321839.533601,91453.4868100065,14726.1419524057,20885.4649629296,61976.6629865291,7743370,0.197729487705274
"VA",2015,161133271.97486,0.383821845250877,0.228984529177787,9025088.57723908,3460416.13769083,104600.150863523,14459.3068486252,21859.0422622882,64468.242994417,7823760,0.218329137680571
"VA",2016,162797070.875938,0.382898986566832,0.235315703738937,9310052.72083023,3673417.16021092,106470.650058689,14850.8974573389,23520.4079931568,65525.8986912059,7820940,0.225386279193674
"VA",2017,172523607.98377,0.380341303132168,0.240886443936435,9890378.78728577,3984382.95219383,118971.235274218,14346.7449188903,24099.5968727555,66797.8535128169,7921990,0.241860635039652
"VA",2018,181967849.224745,0.379479732875827,0.246676949683916,3294317.62616923,3047403.88015056,143833.955734497,14279.8838830648,27482.3088344003,68643.8638889133,7967830,0.249456011750146
"VA",2019,187814652.062491,0.368510303157092,0.245423724642051,3122331.8071756,3002703.44510377,137051.424128277,14652.3738781588,28801.2346006411,67721.4020157147,8126150,0.282924209111021
"VA",2020,196110007.693599,0.357570611421956,0.250745772971751,2833689.23648275,3110181.9259244,155454.793189176,13769.108195671,27952.997601043,50389.2596926933,8491190,0.335533330913854
"VA",2021,222973216.344235,0.361555083979728,0.257251085008621,2634283.87871927,3751300.48711761,190691.896747947,12648.0839918611,27510.7041217588,15534.413127118,8241870,0.415907348676365
"VT",2014,10395558.9192554,0.378263697463375,0.193885648860568,568449.415786539,148707.340307244,3181.69226004274,1316.21271719268,2111.74608975749,4073.08150339146,645740,0.0780924597185569
"VT",2015,10645617.4388206,0.374022509123248,0.283618019565151,599295.74536171,154181.892821,3041.05139685363,1285.82592229139,2170.98330215585,4172.23570180012,652180,0.0800723892567762
"VT",2016,10818587.5943964,0.373258454551034,0.292103971030504,618537.904698337,161096.323912109,3329.04435954091,1302.55152519487,2296.9581722212,4284.34517891119,651720,0.0836216839677047
"VT",2017,11375943.0477068,0.369758267200804,0.300955050189639,642847.702411235,174025.477677415,3505.73771915127,1220.92339796804,2215.6529222708,4220.38917914426,656510,0.100785060915351
"VT",2018,11909710.3452495,0.366966473390251,0.308542208829841,108178.74400767,113628.889543289,3687.46235675478,1174.35506551614,2202.23499064055,4218.49067859806,657090,0.11559925384735
"VT",2019,12547706.7450433,0.359909536373916,0.310109310214851,107919.980655861,134202.266988315,4621.96753863551,1226.10575197889,2223.01213720317,4122.73037316246,663250,0.137516998392879
"VT",2020,13013252.6889156,0.353600533627215,0.317812708448131,97532.6013746701,134870.523621705,5259.85750123256,1164.81547808938,2117.20216931063,3216.43306458629,689620,0.168796156104193
"VT",2021,14911047.6891281,0.357068514333294,0.326350065421672,91526.0177233258,183574.874330915,7205.99669917926,1032.00526347092,2020.96044962531,1280.65988164625,672560,0.246760033444816
"WA",2013,124155860.538859,0.405814573176379,0.289117926681288,3826993.98905744,2378429.33373063,60463.3735517088,9995.27128196641,15327.085926504,36326.7125327009,6586210,0.401209554256857
"WA",2014,135846051.450046,0.403149497944061,0.289291799242121,3943270.53735616,3090002.15040139,72685.687687252,9805.72038782382,16427.0412055326,37441.6380455642,6685510,0.419490648932731
"WA",2015,145325155.752258,0.399529803851879,0.239488319383793,4223837.24382467,3080927.08212992,82595.0107760567,9732.80973952765,17036.942773866,39979.6777524974,6865220,0.427545913250408
"WA",2016,153891521.094224,0.397918078808627,0.242582224279431,4620329.18569768,3793890.30998672,91812.5783779988,10216.0229429779,18275.8095059306,42000.380288815,6978170,0.42904779976674
"WA",2017,165960364.80649,0.395040970283934,0.24602487361424,5186594.07402815,3335391.77394884,108599.156899093,9587.13581424936,18101.2081595879,42785.7949650267,7136880,0.443420083254614
"WA",2018,181148551.791937,0.393309891226046,0.249744004460257,2086832.23253917,2596894.75710232,138011.954127807,9722.53772725642,19685.5440643536,43471.1612965105,7246220,0.475052528928611
"WA",2019,192232846.172912,0.382376930845494,0.247168181981481,2034335.57295,2858549.99731621,155462.159847196,10186.4643263447,20417.0584259975,43717.8100177101,7515490,0.515820400531965
"WA",2020,203732745.867504,0.372574324982942,0.252075250999123,1898145.2138506,3598544.6752393,188016.343700816,9227.94683952302,18872.5097884784,31651.7595373168,7694250,0.573763207156614
"WA",2021,240936334.975583,0.377010944003404,0.258403478677145,1793657.64211247,4157640.6302855,252911.292446909,8458.62321644659,17985.3641467534,7888.94897275302,7520100,0.655010286401147
"WI",2013,89176775.2701425,0.398658149819091,0.262280141072306,5796782.50725868,1487226.59915308,34757.7124616965,9328.99740742395,19034.7260660205,28194.6898342788,5596750,0.506486991157685
"WI",2014,93665193.6215023,0.396439706397608,0.26231817382901,5457983.97038187,1658572.10202985,36224.7916059738,9162.67150964772,20114.0395548655,28971.9678581147,5622570,0.546149112368776
"WI",2015,97481718.4901141,0.392622476154267,0.255770236089916,5613730.45287795,1607714.39610759,40535.033777421,9094.95628120979,20649.0956627961,30383.6997523458,5681310,0.607426470925951
"WI",2016,99507429.3323402,0.392525665762041,0.262709762751095,5798791.95533445,1702294.0086429,42405.2042373791,9320.22510416685,22371.6820593817,31620.0049968429,5685590,0.634306401423884
"WI",2017,103501467.996677,0.390014057828955,0.269087078308735,6054428.52545758,1816818.67985998,43287.9550568069,8845.24980552755,21992.1332685673,32364.5449815644,5733460,0.663057757033704
"WI",2018,110165212.600691,0.388787637428568,0.275851874523935,1036157.70511073,1117969.12622386,48516.6173877355,8708.41463342527,23368.6463899024,32959.7177258072,5750260,0.702524835547395
"WI",2019,113650544.175111,0.38188390498602,0.276864929995932,1000682.19012236,1105043.07347638,51390.3852892763,8853.15670029128,24270.5461707595,32672.7376576744,5826090,0.771655197852167
"WI",2020,116719084.331864,0.373322329481985,0.284577935610797,894009.591845479,1140650.91517865,54252.924668634,8296.6114406709,23529.1317861251,25994.4693359342,5997900,0.860119956058463
"WI",2021,133477193.401085,0.376467824870345,0.290375289990622,840191.703087049,1443280.74951619,68721.3203879364,7800.97224259981,21996.1046808699,8205.67546921887,5875190,0.968849859503853
"WV",2013,21329005.5509357,0.429699650697331,0.240425898432862,627069.209320262,257196.247724433,4682.22732082303,2718.03815557992,5001.18013309197,4761.4742612376,1568840,0.301652266670104
"WV",2014,22181493.6711368,0.424837477808856,0.240779442424394,645072.771223674,268389.072224989,5244.93036770247,2561.59080807694,5134.83842292808,4688.94499789264,1565940,0.337700785555165
"WV",2015,22314583.0363909,0.420883138168804,0.272393769247021,673509.343133175,274399.770463465,5490.9898138841,2561.24522225708,5257.77342134411,4871.03772896353,1561930,0.346069371079965
"WV",2016,21643989.0268083,0.419614210814618,0.280362313170045,658426.272843467,270528.362541409,5345.6497965412,2573.31420690195,5671.76937423377,4910.33437019068,1533480,0.358377576087341
"WV",2017,22556493.9888748,0.414767910476961,0.285961159730283,690211.228822402,287248.587768836,5970.67877218838,2437.93022967668,5546.67076415427,4936.04615705659,1533460,0.406983321056508
"WV",2018,23722313.4930594,0.410020129140198,0.290754973466133,135326.22438763,161832.808760097,6074.24049747732,2346.40519697801,5949.19810864507,4904.16061485374,1530120,0.453593536457915
"WV",2019,24228265.8445137,0.397629075826047,0.287801006234558,129802.20143254,154892.768021968,6646.37975112977,2415.51878688567,6275.89398691639,4914.62956870175,1562260,0.513402268155769
"WV",2020,24533910.5930093,0.382688540646425,0.291815621939275,113463.152381244,165289.397300441,6919.21899485798,2272.74940009794,5978.11437928501,3031.79779015671,1633600,0.60906070761335
"WV",2021,26627757.434899,0.386419001218027,0.294616575314657,108046.350823437,177877.13879796,8293.25825974421,2047.67023827649,6107.86601070849,591.958707622818,1576320,0.747819587324692
"WY",2013,11306001.7328473,0.407685263454494,0.285063002386184,216895.616828684,319350.512908566,3027.89310369118,1143.71763172725,1216.99616089039,3338.93598548887,567840,0.0379465590832018
"WY",2014,11942518.213903,0.414499535614775,0.283964790346956,189121.154425948,368419.073605058,3213.82974923198,1087.29602772023,1268.8446631421,3408.25659069801,559880,0.0364083696363677
"WY",2015,11532741.9425721,0.415491188399555,0.251660026560425,205557.168856107,294405.528175586,3475.58402426331,1085.49477764617,1336.18405656653,3525.86208319874,557220,0.0369289617486339
"WY",2016,10403383.5960393,0.420664823029381,0.265650810148666,201844.217672934,283827.629076263,3017.31940087975,1090.63850479779,1513.53289778949,3496.55628352419,538790,0.0363440769490381
"WY",2017,11622121.562454,0.417765581258288,0.273592898187712,228688.890802269,345194.519356859,3765.605993075,1015.90205540003,1457.3174266981,3479.95703182555,542960,0.0409922284290397
"WY",2018,12151771.2921346,0.416608743369307,0.279604902140113,53365.4701664533,242178.977995244,3444.61821840132,995.559813426011,1562.49282970551,3563.35939271996,546700,0.0422218512808931
"WY",2019,12997674.881503,0.406855758266819,0.279593072976055,51757.1681335519,370353.871347634,4431.40206314139,1027.12330744014,1636.00051667617,3567.44002993158,561280,0.0470655433385692
"WY",2020,13940642.6466281,0.399452542018272,0.286735476672013,46800.4203570681,357438.263721319,4850.42089755213,951.781958295558,1679.08712253295,2948.43043447939,573560,0.0516189842537148
"WY",2021,17455214.2016698,0.402453291736094,0.294554543198497,46129.6606161591,654500.377299961,6750.22483780622,868.367781047258,1692.65866628851,584.197149643705,564140,0.0623320211755124
